date,dow,TEMP,RH,pm25,tot,cvd,resp
01/25/2004,1,68,61.5832194,5.32728689,52,17,5
01/26/2004,2,62.4,51.7254958,8.48126704,58,19,7
01/27/2004,3,44.5,35.8056038,4.95156647,38,11,0
01/28/2004,4,43.6,51.6830257,8.49116135,45,8,1
01/29/2004,5,53.6,81.2686412,8.58667984,56,18,3
01/30/2004,6,54,97.8302977,6.17636571,46,15,3
01/31/2004,7,50.3,92.8140204,20.3868379,44,11,7
02/01/2004,1,54.7,86.3384872,14.4050412,58,22,6
02/02/2004,2,56.7,75.3822392,6.57332078,59,22,3
02/03/2004,3,47.7,57.8730392,6.49750462,60,19,5
02/04/2004,4,51,76.570201,12.5639855,48,16,7
02/05/2004,5,58.1,91.3810028,6.87980619,57,16,4
02/06/2004,6,50.7,73.3802737,7.78517739,57,17,5
02/07/2004,7,46.2,52.9492282,13.4419273,31,10,3
02/08/2004,1,48.4,67.6492752,9.78192113,48,13,5
02/09/2004,2,58.4,91.0615538,11.9784175,56,17,5
02/10/2004,3,58.5,99.2864153,2.56663365,56,14,6
02/11/2004,4,52.6,99.267581,1.51726321,56,13,4
02/12/2004,5,47.5,90.6368787,3.85644244,67,19,7
02/13/2004,6,43.2,86.3360507,10.293816,56,18,6
02/14/2004,7,42,89.3588198,4.09299065,49,14,8
02/15/2004,1,43,73.7377101,7.05758422,46,14,5
02/16/2004,2,50.6,73.9364208,18.3071903,56,19,4
02/17/2004,3,54.3,75.1528462,15.2544762,60,17,3
02/18/2004,4,53.9,82.2092007,18.3716583,62,18,4
02/19/2004,5,58.8,82.8598085,14.0239552,59,15,8
02/20/2004,6,65,81.2275067,14.8158625,40,11,3
02/21/2004,7,62.6,56.4683562,14.0027022,72,26,6
02/22/2004,1,58.2,82.2128788,18.4903858,51,17,3
02/23/2004,2,62.1,97.2160826,NA,53,13,1
02/24/2004,3,61.9,92.5010381,11.0165444,50,15,4
02/25/2004,4,53.3,87.5539543,8.86285629,47,19,5
02/26/2004,5,49.3,64.1407499,18.2117929,59,18,9
02/27/2004,6,52.2,68.1025334,17.5858022,53,11,5
02/28/2004,7,54.4,79.8216863,12.0109676,60,19,1
02/29/2004,1,62.8,89.6171431,10.3892133,55,11,6
03/01/2004,2,66.7,83.9830587,9.1025928,61,24,5
03/02/2004,3,66.6,85.7723077,13.34653,46,13,5
03/03/2004,4,70.7,87.8054534,14.2051058,45,14,2
03/04/2004,5,70.7,90.8811871,13.4469715,46,14,1
03/05/2004,6,67.7,88.5801471,9.25157302,51,17,3
03/06/2004,7,64.9,60.2765096,10.687434,30,8,2
03/07/2004,1,66.1,56.9662205,13.9304428,42,11,3
03/08/2004,2,64.9,36.422227,5.81014228,53,15,3
03/09/2004,3,63,50.0700768,10.9615972,60,22,5
03/10/2004,4,60.9,47.1239639,9.05620512,41,9,1
03/11/2004,5,60.6,68.3091378,10.8780101,46,14,5
03/12/2004,6,60.4,71.6581072,13.2992201,41,10,4
03/13/2004,7,60.4,89.513223,18.1844849,56,21,3
03/14/2004,1,65.1,97.9325242,12.9649407,45,13,3
03/15/2004,2,66,91.3410651,17.4486144,60,19,2
03/16/2004,3,67.7,80.5674203,16.7484207,53,13,5
03/17/2004,4,68.1,85.857737,20.7875204,60,18,5
03/18/2004,5,70.4,84.5092896,10.4846106,58,19,6
03/19/2004,6,71.1,89.656619,12.6520188,62,23,9
03/20/2004,7,70.7,81.9260047,11.3036659,44,9,4
03/21/2004,1,68.2,84.6696519,10.0228628,55,17,3
03/22/2004,2,61.8,48.9353551,7.94221763,41,17,5
03/23/2004,3,61.7,69.4543713,11.4963859,46,17,1
03/24/2004,4,66.4,86.0636026,12.1063649,56,16,9
03/25/2004,5,70.6,87.4979179,12.2118434,50,15,2
03/26/2004,6,71.1,79.4263016,8.4785151,57,13,5
03/27/2004,7,70.6,82.4911682,7.75001988,68,21,7
03/28/2004,1,73.1,80.13534,8.3275475,49,14,3
03/29/2004,2,67.9,87.9733354,6.20565708,47,14,5
03/30/2004,3,65.5,52.9835149,13.1731004,36,12,5
03/31/2004,4,68.6,41.0772768,12.0479471,45,9,2
04/01/2004,5,68.4,62.994452,10.7117647,42,17,5
04/02/2004,6,69,74.639165,10.293816,53,14,4
04/03/2004,7,68.3,82.3326102,12.1798775,48,16,2
04/04/2004,1,67.8,80.57498,15.8019556,46,12,5
04/05/2004,2,67.8,69.3745935,12.8309856,42,11,9
04/06/2004,3,67.4,84.9186393,12.6245713,47,12,3
04/07/2004,4,67.9,79.4519621,10.293816,47,13,4
04/08/2004,5,71.6,62.9462443,9.91222673,55,14,5
04/09/2004,6,71.4,68.301283,19.9163847,49,11,4
04/10/2004,7,71.5,81.9822401,10.9615972,44,9,4
04/11/2004,1,61.1,92.1458273,4.56997722,41,13,4
04/12/2004,2,54.7,86.9803887,9.42414286,60,13,5
04/13/2004,3,55.6,62.5065811,8.67206166,48,18,1
04/14/2004,4,59.5,57.1011092,16.5787874,50,15,0
04/15/2004,5,62.8,66.8159186,11.2717309,44,9,7
04/16/2004,6,66.9,72.3341474,11.820173,51,19,6
04/17/2004,7,71.1,75.1005168,9.33984285,52,18,6
04/18/2004,1,70.8,74.8089939,11.6111975,48,16,4
04/19/2004,2,72.3,74.426923,9.81682942,55,17,2
04/20/2004,3,71.7,78.9223023,13.1557354,47,13,4
04/21/2004,4,73.5,79.614492,13.8024363,55,20,7
04/22/2004,5,75.3,83.6595402,8.67206166,43,11,3
04/23/2004,6,76.2,84.2862778,4.18838796,67,16,7
04/24/2004,7,72.6,87.5979597,8.00780543,47,15,5
04/25/2004,1,71.3,95.3570277,5.42855303,52,17,3
04/26/2004,2,71.3,75.3831141,6.6687181,45,13,7
04/27/2004,3,72,55.7336405,10.1209516,43,12,2
04/28/2004,4,68.4,68.2052205,9.33984285,43,14,3
04/29/2004,5,73.5,78.7937596,14.3048306,44,14,1
04/30/2004,6,75.9,88.9524629,12.0824703,64,19,7
05/01/2004,7,70.1,96.9778444,3.80679871,51,8,3
05/02/2004,1,62.2,71.060922,4.85616915,35,12,4
05/03/2004,2,66.8,56.4348256,12.5536232,47,8,3
05/04/2004,3,69.9,64.5647868,12.1063649,45,13,4
05/05/2004,4,70.4,75.0353409,12.0109676,43,12,3
05/06/2004,5,71.2,75.6388254,11.0752389,48,15,4
05/07/2004,6,73,78.7533914,15.4733551,60,17,7
05/08/2004,7,74.8,83.6276356,16.2108515,60,20,4
05/09/2004,1,75.6,77.6199063,13.6910716,36,10,3
05/10/2004,2,73.5,89.7568699,12.2971596,50,12,5
05/11/2004,3,73.2,95.0719339,NA,32,11,1
05/12/2004,4,76.5,88.9790035,12.0853005,47,12,3
05/13/2004,5,74.7,94.4656703,10.293816,58,10,9
05/14/2004,6,70.8,87.8103669,7.24110197,52,17,5
05/15/2004,7,72.3,79.2451993,9.63754705,51,17,2
05/16/2004,1,74.7,85.3492468,10.1984187,46,13,4
05/17/2004,2,77,90.8079308,12.1063649,50,15,3
05/18/2004,3,78.1,84.9713263,9.11053093,45,18,4
05/19/2004,4,78.3,76.5344571,11.3483886,55,19,6
05/20/2004,5,78.1,77.564846,12.4425697,48,21,0
05/21/2004,6,78.3,76.5344571,10.2036859,67,20,10
05/22/2004,7,78,76.5083148,9.50845027,46,18,0
05/23/2004,1,77.8,74.940892,10.293816,46,15,7
05/24/2004,2,77.7,79.6673622,11.8981614,52,24,2
05/25/2004,3,78.5,79.1914968,12.7741461,50,16,5
05/26/2004,4,78.2,77.8370459,13.2511327,42,13,4
05/27/2004,5,79.3,76.8811019,12.0632324,36,14,3
05/28/2004,6,80.6,75.7061543,16.1130521,52,14,2
05/29/2004,7,80.3,80.1345261,13.4277001,56,16,5
05/30/2004,1,83.3,77.7360432,12.5798392,47,12,5
05/31/2004,2,84.6,77.842779,NA,49,12,4
06/01/2004,3,84,78.5704781,18.2117929,51,15,5
06/02/2004,4,82,78.6725837,10.7648171,48,7,3
06/03/2004,5,78.7,76.0509746,10.6329087,41,12,3
06/04/2004,6,80.6,78.8248389,20.1197392,50,14,4
06/05/2004,7,78.3,74.4771551,14.0075096,42,20,1
06/06/2004,1,82.2,73.5915572,16.3038467,48,16,2
06/07/2004,2,81.9,75.3146434,13.9189139,53,18,3
06/08/2004,3,79,86.1684672,13.1416566,48,16,6
06/09/2004,4,82.9,74.6517658,11.7247757,59,14,11
06/10/2004,5,81.9,76.8449825,12.8695434,51,8,5
06/11/2004,6,83,74.9111072,11.4858486,47,13,6
06/12/2004,7,83.2,72.7055053,8.29047241,58,18,2
06/13/2004,1,82.2,76.1027885,8.67206166,49,12,4
06/14/2004,2,78.4,78.1180566,9.33447836,56,13,5
06/15/2004,3,76.5,81.493424,10.1030214,47,8,5
06/16/2004,4,75.1,84.7937212,9.91222673,51,14,3
06/17/2004,5,82.6,78.9826627,16.9162429,56,20,7
06/18/2004,6,82.5,77.4113031,NA,55,17,5
06/19/2004,7,83.9,69.4355996,NA,59,12,2
06/20/2004,1,83.9,70.6121368,NA,55,13,3
06/21/2004,2,82.5,77.4113031,14.5866951,41,11,3
06/22/2004,3,80.7,81.2440219,13.4419273,48,11,4
06/23/2004,4,76.1,89.5621368,7.1585671,49,16,3
06/24/2004,5,75.6,91.984659,6.28712885,40,13,4
06/25/2004,6,74.9,91.6522914,6.85951272,48,15,2
06/26/2004,7,75.9,87.7604871,5.32553222,40,9,2
06/27/2004,1,81.2,79.4018622,19.5473553,49,13,6
06/28/2004,2,80.8,84.2844035,19.3565607,47,11,6
06/29/2004,3,80.6,84.2722372,12.6396267,43,9,2
06/30/2004,4,79.9,87.9533453,10.5800079,52,17,3
07/01/2004,5,81.7,84.0600929,11.533981,55,12,2
07/02/2004,6,87.3,65.9570357,11.7279066,37,10,3
07/03/2004,7,82.9,76.1640768,18.2117929,52,18,5
07/04/2004,1,82.7,76.146588499999993,16.3038467,56,17,4
07/05/2004,2,82.5,78.7123292,9.57582118,48,17,4
07/06/2004,3,81.3,80.7464955,33.189171,49,11,3
07/07/2004,4,81.9,79.7212059,13.9189139,49,17,3
07/08/2004,5,81.6,81.3080312,8.62870484,47,16,4
07/09/2004,6,79.1,80.0441448,9.44140498,51,16,5
07/10/2004,7,79,79.2306839,10.1159574,49,9,4
07/11/2004,1,79.3,84.4748983,12.9255377,44,16,3
07/12/2004,2,81.4,75.7773963,18.9121709,51,18,1
07/13/2004,3,83.5,71.046662,NA,41,12,2
07/14/2004,4,84.7,66.547948,17.1274423,49,16,3
07/15/2004,5,85.8,65.783691,NA,56,22,0
07/16/2004,6,84.1,72.5504226,18.5933822,58,18,7
07/17/2004,7,84,71.816059,11.7433117,66,13,4
07/18/2004,1,84.8,69.5315458,14.5866951,51,17,4
07/19/2004,2,84.6,63.4588523,NA,55,15,5
07/20/2004,3,82.6,69.2962785,NA,53,17,5
07/21/2004,4,82.8,73.1560818,15.5406682,57,17,5
07/22/2004,5,81.9,77.6202789,10.7708025,56,15,5
07/23/2004,6,83.2,74.6793536,13.2680789,41,11,3
07/24/2004,7,84.1,72.0668179,15.7314628,52,11,2
07/25/2004,1,83.8,76.7511325,13.0603381,41,15,2
07/26/2004,2,79.2,79.2463293,14.5788962,45,15,2
07/27/2004,3,80.3,79.0661601,18.6887795,45,19,4
07/28/2004,4,81.2,84.3086952,19.2611634,52,14,0
07/29/2004,5,82.8,83.298832,12.4349636,42,19,0
07/30/2004,6,83.6,81.7183545,15.0636816,44,12,0
07/31/2004,7,85.6,76.3984077,14.1097085,50,21,0
08/01/2004,1,86.1,77.454257,16.685891,33,10,2
08/02/2004,2,85.8,78.9720215,12.6787488,49,13,2
08/03/2004,3,85.8,74.1768841,14.6820924,54,14,6
08/04/2004,4,85.9,74.9257589,17.347267,46,12,2
08/05/2004,5,85.7,73.433945,15.8268601,43,12,5
08/06/2004,6,84.6,79.1388148,15.5406682,76,20,3
08/07/2004,7,81.3,61.5505385,18.4368509,50,14,5
08/08/2004,1,81.6,67.3302529,21.9322881,46,16,2
08/09/2004,2,82.9,75.4046125,17.0670252,45,13,2
08/10/2004,3,83.5,77.4946385,28.2300207,40,13,4
08/11/2004,4,83.2,75.1800622,29.5640732,41,11,3
08/12/2004,5,80.3,61.2104759,7.33649929,35,15,4
08/13/2004,6,77.1,51.4462973,12.9028682,43,13,0
08/14/2004,7,78,49.5847314,12.2971596,54,19,6
08/15/2004,1,77.2,50.0021422,13.7281192,36,6,2
08/16/2004,2,78.1,53.0876663,23.7776334,44,11,1
08/17/2004,3,78.7,57.2734932,15.6031037,43,15,4
08/18/2004,4,78.8,76.059824,15.6360655,54,17,6
08/19/2004,5,83.7,75.4762559,8.90950718,48,15,2
08/20/2004,6,85.3,74.3766338,17.7348064,48,12,2
08/21/2004,7,82.2,80.276436,10.0926448,35,14,3
08/22/2004,1,78.3,87.2912212,8.67583345,44,9,4
08/23/2004,2,82.6,82.7371659,13.959212,50,11,5
08/24/2004,3,84.7,78.3669705,14.3427266,46,17,5
08/25/2004,4,84.9,76.5910243,10.9969155,48,11,1
08/26/2004,5,85.3,75.3688211,19.8065327,65,15,2
08/27/2004,6,84.5,73.0754599,17.6394091,46,8,4
08/28/2004,7,80.7,83.1636941,13.6664749,40,10,5
08/29/2004,1,79.2,80.8642067,12.2842866,33,11,3
08/30/2004,2,82.6,70.9542532,18.1163956,47,16,3
08/31/2004,3,81.4,67.7683152,15.4232709,50,12,3
09/01/2004,4,79.2,57.745941,15.0636816,51,17,3
09/02/2004,5,78.8,66.5507624,25.9389753,40,10,4
09/03/2004,6,75.6,90.7557052,12.9492081,45,14,4
09/04/2004,7,79.1,85.3146177,16.7919762,46,18,2
09/05/2004,1,80.6,83.1572196,9.33984285,52,11,3
09/06/2004,2,82.5,75.3686803,10.636879,49,10,1
09/07/2004,3,80.5,75.4421924,11.2477891,57,18,7
09/08/2004,4,79.3,58.780368,10.3892133,44,21,3
09/09/2004,5,79.5,51.067666,16.7112365,42,10,4
09/10/2004,6,81.3,63.7075371,24.7942075,56,15,8
09/11/2004,7,82.9,67.9355457,25.2711941,56,15,7
09/12/2004,1,83.6,61.6305252,21.9033861,43,11,3
09/13/2004,2,81.8,78.3943425,11.533981,50,13,5
09/14/2004,3,82,80.2615666,8.48126704,47,7,2
09/15/2004,4,83.7,71.0671421,10.043161,62,21,6
09/16/2004,5,85.2,58.9527709,14.1097085,36,11,2
09/17/2004,6,85.5,62.5019756,18.2117929,51,15,6
09/18/2004,7,84.9,66.7953592,20.4889224,48,16,5
09/19/2004,1,83.5,63.324425,16.399244,51,15,2
09/20/2004,2,80.6,59.3653431,NA,49,10,5
09/21/2004,3,80.4,67.1942856,14.6202782,53,12,6
09/22/2004,4,79.5,74.0840754,NA,48,13,3
09/23/2004,5,79.7,72.1143757,9.00507256,46,12,2
09/24/2004,6,78.7,75.2793095,10.2914856,39,11,1
09/25/2004,7,76.6,86.0372838,13.4419273,39,11,2
09/26/2004,1,78,73.186838,28.8008947,46,11,10
09/27/2004,2,78.2,59.6719674,25.2283631,38,11,2
09/28/2004,3,80.2,50.2700926,22.790864,39,11,2
09/29/2004,4,78,58.1947546,27.7515242,44,9,6
09/30/2004,5,77.8,64.389148,32.3007174,55,12,4
10/01/2004,6,78.9,68.18778,23.3577537,61,20,6
10/02/2004,7,79.9,83.3900141,8.67206166,54,17,2
10/03/2004,1,80.5,72.1943689,15.6669813,61,21,7
10/04/2004,2,79.6,73.5917813,NA,39,7,6
10/05/2004,3,72.4,80.3598189,8.1950751,49,16,2
10/06/2004,4,75.7,82.5540285,15.1220083,44,11,4
10/07/2004,5,74.8,92.8926052,6.38252616,41,12,4
10/08/2004,6,75.4,88.3314057,2.1850444,56,17,3
10/09/2004,7,74,80.2037646,6.85323652,46,15,3
10/10/2004,1,71.4,79.7271409,4.28378528,41,10,1
10/11/2004,2,71.1,72.5029511,8.00428048,47,13,3
10/12/2004,3,71.1,64.711939,7.88809217,56,14,5
10/13/2004,4,68.3,80.6127151,18.0209983,37,8,7
10/14/2004,5,67.1,70.0505587,6.19173153,32,7,2
10/15/2004,6,64.6,54.8737663,9.86112354,38,9,3
10/16/2004,7,71.5,70.7741932,NA,58,19,4
10/17/2004,1,77.9,82.9810398,6.38252616,52,12,6
10/18/2004,2,82.3,77.3945835,8.6431305,59,13,3
10/19/2004,3,83.1,79.2845883,12.324568,48,13,2
10/20/2004,4,82.2,82.4371385,13.5373246,53,16,2
10/21/2004,5,80.5,84.547032,11.9762604,40,13,3
10/22/2004,6,80.2,84.5290442,NA,57,16,2
10/23/2004,7,76.2,90.778141,NA,44,8,7
10/24/2004,1,77.9,86.1085653,7.87859235,51,15,2
10/25/2004,2,79.2,78.9794498,NA,47,13,1
10/26/2004,3,77.8,80.7618928,11.2477891,44,15,2
10/27/2004,4,78.8,81.9310807,9.45827117,47,15,2
10/28/2004,5,79.5,77.9444952,NA,44,8,1
10/29/2004,6,78.7,82.7549545,NA,60,21,4
10/30/2004,7,78.5,82.4637247,9.26850871,49,12,2
10/31/2004,1,76.9,81.2456328,7.52729391,49,10,3
11/01/2004,2,71.3,94.3869877,NA,55,20,4
11/02/2004,3,66.9,94.9401002,3.0697421,42,11,4
11/03/2004,4,58.8,79.5843755,4.09299065,48,9,5
11/04/2004,5,56.9,61.4924398,6.76411541,41,11,3
11/05/2004,6,58.6,61.4857322,12.3927402,62,19,8
11/06/2004,7,59.5,67.4218885,24.2218236,45,18,3
11/07/2004,1,63.7,72.7948755,14.3005031,57,18,3
11/08/2004,2,66.1,75.9799391,17.7978796,37,11,1
11/09/2004,3,63.5,72.7745477,14.0143112,42,9,6
11/10/2004,4,68.2,78.6378158,17.6394091,57,16,3
11/11/2004,5,68,76.6949743,9.4185171,44,18,3
11/12/2004,6,53.8,76.8264391,7.24110197,44,11,6
11/13/2004,7,54.4,82.5526094,NA,44,13,2
11/14/2004,1,56.1,86.7360392,17.0588362,49,14,3
11/15/2004,2,64.6,89.0623912,NA,52,17,3
11/16/2004,3,70,88.9934072,14.3959004,47,15,1
11/17/2004,4,71.8,90.6117265,6.4801251,52,18,3
11/18/2004,5,69.9,82.4431293,6.17865237,47,12,5
11/19/2004,6,65.7,84.5159359,12.6787488,50,24,5
11/20/2004,7,67,89.7953959,7.72517501,44,16,1
11/21/2004,1,72.2,91.5596427,6.85951272,46,15,6
11/22/2004,2,72.3,90.3219607,7.62269122,60,20,4
11/23/2004,3,73.6,88.8498506,7.42308835,50,14,1
11/24/2004,4,63,66.5936534,NA,50,17,6
11/25/2004,5,53.3,61.2433513,NA,49,13,4
11/26/2004,6,61.6,77.802525,8.57634164,54,15,6
11/27/2004,7,68.9,64.4415345,4.95156647,33,11,5
11/28/2004,1,58.1,71.4134095,6.85951272,46,11,5
11/29/2004,2,71.5,87.5430822,9.9619538,57,11,7
11/30/2004,3,57.1,88.3936426,4.09299065,49,11,4
12/01/2004,4,46.3,68.470058,8.76745898,56,17,4
12/02/2004,5,56,61.1363899,10.4763342,43,12,2
12/03/2004,6,55.5,67.9708648,17.1624225,56,10,5
12/04/2004,7,59.8,70.2783375,12.3925569,60,19,5
12/05/2004,1,66.7,88.2235462,13.832352,51,12,2
12/06/2004,2,73.8,92.2371912,9.72143211,49,14,3
12/07/2004,3,68.5,60.5359698,4.76077184,58,16,6
12/08/2004,4,61.7,79.8159429,13.0442596,53,6,4
12/09/2004,5,69.3,66.1369583,16.4946413,49,10,6
12/10/2004,6,64.4,43.9870838,6.6687181,49,14,3
12/11/2004,7,59,37.6516628,9.41163763,52,16,5
12/12/2004,1,64.3,68.7322778,10.0751667,48,12,3
12/13/2004,2,64.2,56.4850306,5.2832642,53,14,1
12/14/2004,3,49.9,32.7842783,4.23232934,53,16,6
12/15/2004,4,45.3,53.4610221,10.9906517,49,10,2
12/16/2004,5,51.3,83.9016234,14.0216525,48,16,5
12/17/2004,6,55.2,75.2392194,13.8422798,55,15,7
12/18/2004,7,54.9,61.6970594,21.0629563,43,18,4
12/19/2004,1,55.2,45.4789242,9.04125806,63,13,5
12/20/2004,2,57,53.9584822,11.5210175,50,12,1
12/21/2004,3,64,84.410129,8.99355941,63,25,1
12/22/2004,4,58.7,92.3989681,6.06486375,39,12,6
12/23/2004,5,37.3,74.9512152,6.22820861,43,8,3
12/24/2004,6,34.7,53.5944678,5.77732447,60,20,5
12/25/2004,7,37,56.2841,9.53063748,44,13,4
12/26/2004,1,40.6,62.9885358,18.2245616,53,14,5
12/27/2004,2,45.4,72.8282588,21.5506989,55,13,9
12/28/2004,3,54.6,84.431325,NA,46,16,4
12/29/2004,4,63,92.2082953,11.7741817,57,19,5
12/30/2004,5,66.5,89.460399,NA,50,13,3
12/31/2004,6,68.6,89.2401256,10.9615972,53,14,8
01/01/2005,7,66.8,94.2802698,10.4610631,58,22,5
01/02/2005,1,68.9,97.2959156,9.87036755,67,22,4
01/03/2005,2,70.4,91.4970312,11.4098329,72,13,11
01/04/2005,3,70.1,93.7138095,13.1467122,58,22,3
01/05/2005,4,72.1,86.3783671,10.6401002,54,15,3
01/06/2005,5,49.2,80.9322616,4.77088854,56,21,5
01/07/2005,6,48.2,94.8735419,17.3765068,54,14,3
01/08/2005,7,53.1,80.9260098,11.3136163,49,18,3
01/09/2005,1,59.9,90.1388514,16.2206622,54,12,4
01/10/2005,2,69.2,90.8248878,12.2324476,54,12,6
01/11/2005,3,69.9,83.8925811,10.0628007,49,16,7
01/12/2005,4,69.3,83.2706589,11.1211832,50,9,4
01/13/2005,5,60,69.0061768,6.25599969,54,17,4
01/14/2005,6,49.3,48.1000593,3.52007294,43,13,6
01/15/2005,7,48.3,52.4202307,6.79143683,55,18,8
01/16/2005,1,46.7,53.6768667,10.1772799,43,15,3
01/17/2005,2,44.2,54.1724105,16.6055285,63,14,4
01/18/2005,3,44.5,62.4971658,11.4098329,49,13,6
01/19/2005,4,53.3,71.1643171,15.4593109,45,11,6
01/20/2005,5,63,77.0805675,15.8357958,72,27,1
01/21/2005,6,63.5,81.7011885,12.9492983,48,18,4
01/22/2005,7,65.3,79.8126103,9.0168642,63,20,6
01/23/2005,1,45.3,31.5877754,7.08008658,62,12,9
01/24/2005,2,45.9,53.3358796,13.1417314,48,10,7
01/25/2005,3,57.4,71.874746,11.388663,60,13,10
01/26/2005,4,66.7,75.4929141,16.9903948,57,13,7
01/27/2005,5,58.3,78.0907541,13.8152475,63,19,6
01/28/2005,6,50.4,77.9929127,19.145907,47,10,11
01/29/2005,7,50.6,81.658473,15.0660631,60,17,6
01/30/2005,1,49.8,80.3627598,15.354712900000001,61,16,7
01/31/2005,2,50.5,88.7335953,7.5242684,53,13,3
02/01/2005,3,46.1,88.8611665,3.52007294,52,13,7
02/02/2005,4,45.5,82.8657943,10.5438836,62,20,2
02/03/2005,5,47,71.5814063,14.6390355,61,15,6
02/04/2005,6,47.2,73.0175096,18.9147265,58,14,9
02/05/2005,7,50.8,77.7306677,16.9519713,66,18,5
02/06/2005,1,61.2,82.4250918,12.4540256,56,21,7
02/07/2005,2,65.2,88.1512488,8.50163463,63,13,7
02/08/2005,3,61.5,91.1771494,9.10063487,56,14,4
02/09/2005,4,61.5,90.8518975,8.61145634,50,17,5
02/10/2005,5,50.6,52.5654079,6.21413732,61,17,5
02/11/2005,6,53,48.8891447,11.6903377,68,19,8
02/12/2005,7,56.6,67.8428673,10.4818494,63,22,5
02/13/2005,1,65.3,86.9192585,6.02170415,69,24,5
02/14/2005,2,65.5,73.240688,11.6984827,57,13,9
02/15/2005,3,67.6,79.1473818,12.6564352,68,25,9
02/16/2005,4,69.3,78.7278123,13.3341646,56,20,4
02/17/2005,5,61.5,64.2264096,6.40657049,49,7,12
02/18/2005,6,56.7,45.3613736,8.85732506,65,20,6
02/19/2005,7,60,73.2228091,10.6401002,70,33,4
02/20/2005,1,69.9,83.0202576,10.7363168,52,8,13
02/21/2005,2,71.7,80.5862583,16.9649382,54,12,8
02/22/2005,3,69.6,85.9424217,18.337427,59,15,6
02/23/2005,4,70.4,84.2163733,16.1348777,57,20,7
02/24/2005,5,62.5,87.7054782,5.33436641,67,19,4
02/25/2005,6,53,72.7788313,8.28700604,51,16,8
02/26/2005,7,53,66.1300282,9.38928463,55,17,4
02/27/2005,1,53.8,80.9796514,9.59301074,47,12,6
02/28/2005,2,56,66.2450973,10.4476671,63,19,7
03/01/2005,3,56.5,68.0882267,12.6606485,50,11,8
03/02/2005,4,55.5,78.1404737,9.97504696,53,15,6
03/03/2005,5,52.1,82.6999099,9.87036755,61,17,6
03/04/2005,6,60,73.4937097,13.8152475,51,10,5
03/05/2005,7,61.4,83.0376779,12.3258981,53,13,6
03/06/2005,1,62.7,86.7801877,15.0662331,57,14,5
03/07/2005,2,66.1,91.9863348,8.13846902,67,15,6
03/08/2005,3,61.8,50.2688576,4.3860222,47,11,4
03/09/2005,4,60.9,52.4937368,9.19685146,53,17,6
03/10/2005,5,59.1,47.2047758,11.3136163,50,16,3
03/11/2005,6,65.4,46.753738,7.96480904,61,15,4
03/12/2005,7,63.8,45.0919725,12.4682153,40,10,2
03/13/2005,1,70.9,74.818382,8.71576853,57,19,6
03/14/2005,2,61.1,47.3387743,11.6984827,54,18,3
03/15/2005,3,56.5,64.5652865,8.81198511,46,15,2
03/16/2005,4,50.3,75.3404474,12.1795656,67,11,6
03/17/2005,5,49.6,59.5475976,12.8615628,53,11,5
03/18/2005,6,56.6,63.6015882,16.7979617,55,16,4
03/19/2005,7,66.2,78.1933503,9.96658414,46,16,3
03/20/2005,1,65.8,76.7737757,7.5877596,43,12,5
03/21/2005,2,68.2,77.2584426,9.76132272,37,8,6
03/22/2005,3,72,59.054463,8.92993605,52,15,2
03/23/2005,4,64.6,43.345881,10.3558537,43,9,4
03/24/2005,5,65,72.9264922,11.9158659,65,16,7
03/25/2005,6,71.4,74.8652489,16.1244456,60,16,4
03/26/2005,7,70.3,79.9202863,21.3454443,45,11,6
03/27/2005,1,56.1,72.2788198,5.63683781,39,11,1
03/28/2005,2,57,56.5233209,NA,50,11,6
03/29/2005,3,64.2,74.7174328,8.80011595,50,15,2
03/30/2005,4,72.6,78.994583,NA,49,15,3
03/31/2005,5,71.8,83.434302,NA,48,14,2
04/01/2005,6,67.2,62.8413598,10.8611052,48,11,5
04/02/2005,7,60.5,41.0309298,NA,54,12,3
04/03/2005,1,60.9,56.6524671,8.9082017,41,12,5
04/04/2005,2,65.1,69.8316262,9.77029901,57,10,4
04/05/2005,3,69.7,79.8737703,12.5644319,45,13,3
04/06/2005,4,72.6,62.4007476,10.2552339,50,13,3
04/07/2005,5,68.9,49.1064335,10.9523786,51,19,4
04/08/2005,6,68.9,57.5698737,15.6433627,45,11,3
04/09/2005,7,67.7,72.4158008,12.6606485,47,14,4
04/10/2005,1,70.4,79.6490583,13.9494271,40,13,3
04/11/2005,2,74.8,73.1260044,10.3514505,50,18,1
04/12/2005,3,68.1,43.4105618,11.0249666,54,11,6
04/13/2005,4,70.6,44.6399319,9.86588613,51,15,5
04/14/2005,5,69.1,47.8687226,12.6606485,46,15,2
04/15/2005,6,67.4,58.6418251,25.072588,32,13,4
04/16/2005,7,67.5,59.0881411,19.3811103,55,15,8
04/17/2005,1,67.1,67.0787786,NA,58,9,5
04/18/2005,2,69.5,68.3300469,NA,56,9,3
04/19/2005,3,69.5,74.9511906,10.3849657,47,13,3
04/20/2005,4,72,79.4971627,NA,49,9,5
04/21/2005,5,74.6,78.3411117,NA,51,12,8
04/22/2005,6,74.7,78.6193435,15.531350399999999,51,9,2
04/23/2005,7,71.4,39.9882997,NA,39,9,4
04/24/2005,1,63.7,37.5339958,NA,39,14,3
04/25/2005,2,63.9,73.8806743,10.7681346,51,15,2
04/26/2005,3,70.7,66.7784123,NA,42,12,1
04/27/2005,4,68.8,45.8863728,NA,35,13,4
